        8	2022-10-04 06:48:13	1	255	1	0
       21	2022-10-04 06:51:31	1	255	1	0
       11	2022-10-04 07:02:27	1	255	1	0
        6	2022-10-04 07:10:04	1	255	1	0
      118	2022-10-04 07:11:37	1	255	1	0
       53	2022-10-04 07:13:18	1	255	1	0
        0	2022-10-04 07:43:28	1	201	1	0
       17	2022-10-04 07:43:31	1	255	1	0
        7	2022-10-04 08:02:05	1	255	1	0
      116	2022-10-04 08:04:33	1	255	1	0
      119	2022-10-04 09:19:18	1	255	1	0
        8	2022-10-04 16:10:41	1	255	1	0
        0	2022-10-04 17:12:39	1	201	1	0
      116	2022-10-04 17:12:41	1	255	1	0
       17	2022-10-04 17:57:16	1	255	1	0
        0	2022-10-04 18:32:03	1	201	1	0
        0	2022-10-04 18:32:08	1	201	1	0
      106	2022-10-04 18:45:18	1	255	1	0
       21	2022-10-04 18:46:24	1	255	1	0
        0	2022-10-04 18:46:34	1	201	1	0
        0	2022-10-04 18:46:38	1	201	1	0
      123	2022-10-04 18:46:40	1	255	1	0
      110	2022-10-04 19:06:19	1	255	1	0
       38	2022-10-04 19:13:39	1	255	1	0
      126	2022-10-04 19:27:21	1	255	1	0
       53	2022-10-04 19:27:23	1	255	1	0
        0	2022-10-04 19:32:35	1	201	1	0
      118	2022-10-04 19:32:39	1	255	1	0
        7	2022-10-04 20:22:16	1	255	1	0
       11	2022-10-04 21:22:10	1	255	1	0
       41	2022-10-05 06:08:29	1	255	1	0
      127	2022-10-05 06:30:23	1	255	1	0
       11	2022-10-05 06:34:44	1	255	1	0
       40	2022-10-05 06:38:38	1	255	1	0
      126	2022-10-05 06:44:01	1	255	1	0
      124	2022-10-05 06:48:26	1	255	1	0
      119	2022-10-05 06:48:36	1	255	1	0
        8	2022-10-05 06:56:48	1	255	1	0
        0	2022-10-05 06:57:39	1	201	1	0
      123	2022-10-05 06:57:42	1	255	1	0
       21	2022-10-05 06:59:58	1	255	1	0
        6	2022-10-05 07:07:56	1	255	1	0
      118	2022-10-05 07:22:45	1	255	1	0
       53	2022-10-05 07:46:11	1	255	1	0
        7	2022-10-05 07:50:26	1	255	1	0
      116	2022-10-05 07:53:34	1	255	1	0
        8	2022-10-05 16:18:37	1	255	1	0
        0	2022-10-05 17:23:59	1	201	1	0
      116	2022-10-05 17:24:02	1	255	1	0
       15	2022-10-05 17:30:57	1	255	1	0
        0	2022-10-05 18:10:51	1	201	1	0
        0	2022-10-05 18:10:52	1	201	1	0
      122	2022-10-05 18:10:55	1	255	1	0
       21	2022-10-05 18:24:16	1	255	1	0
      106	2022-10-05 18:26:08	1	255	1	0
      124	2022-10-05 18:29:29	1	255	1	0
       40	2022-10-05 18:56:40	1	255	1	0
      127	2022-10-05 19:06:24	1	255	1	0
      126	2022-10-05 19:25:04	1	255	1	0
        6	2022-10-05 20:03:02	1	255	1	0
       53	2022-10-05 20:03:59	1	255	1	0
      118	2022-10-05 20:04:03	1	255	1	0
        0	2022-10-05 22:14:36	1	201	1	0
       11	2022-10-05 22:14:37	1	255	1	0
        7	2022-10-05 22:39:45	1	255	1	0
       41	2022-10-06 05:37:25	1	255	1	0
      110	2022-10-06 06:13:26	1	255	1	0
        8	2022-10-06 06:15:39	1	255	1	0
      124	2022-10-06 06:26:43	1	255	1	0
      119	2022-10-06 06:33:06	1	255	1	0
      122	2022-10-06 06:36:03	1	255	1	0
      127	2022-10-06 06:39:16	1	255	1	0
       21	2022-10-06 06:55:09	1	255	1	0
        0	2022-10-06 06:55:39	1	201	1	0
       11	2022-10-06 06:55:41	1	255	1	0
       11	2022-10-06 06:55:42	1	255	1	0
        0	2022-10-06 07:04:35	1	201	1	0
       17	2022-10-06 07:04:40	1	255	1	0
       53	2022-10-06 07:39:25	1	255	1	0
        6	2022-10-06 07:39:30	1	255	1	0
      118	2022-10-06 07:44:27	1	255	1	0
      116	2022-10-06 08:13:20	1	255	1	0
        8	2022-10-06 16:13:17	1	255	1	0
       15	2022-10-06 17:34:44	1	255	1	0
       17	2022-10-06 17:44:27	1	255	1	0
        0	2022-10-06 17:57:00	1	201	1	0
      122	2022-10-06 17:57:02	1	255	1	0
      116	2022-10-06 18:09:04	1	255	1	0
        0	2022-10-06 18:15:43	1	201	1	0
       27	2022-10-06 18:15:50	1	255	1	0
       21	2022-10-06 18:23:18	1	255	1	0
      124	2022-10-06 18:23:23	1	255	1	0
      110	2022-10-06 18:25:48	1	255	1	0
        6	2022-10-06 20:27:16	1	255	1	0
        0	2022-10-06 20:27:31	1	201	1	0
       53	2022-10-06 20:27:32	1	255	1	0
        0	2022-10-06 20:27:34	1	201	1	0
      118	2022-10-06 20:27:35	1	255	1	0
       11	2022-10-06 22:12:25	1	255	1	0
        7	2022-10-06 23:09:44	1	255	1	0
       41	2022-10-07 05:15:07	1	255	1	0
       11	2022-10-07 06:31:22	1	255	1	0
      119	2022-10-07 06:43:18	1	255	1	0
       57	2022-10-07 06:49:59	1	255	1	0
        8	2022-10-07 06:52:14	1	255	1	0
      122	2022-10-07 07:16:04	1	255	1	0
      126	2022-10-07 07:36:07	1	255	1	0
        7	2022-10-07 07:45:30	1	255	1	0
      118	2022-10-07 07:53:23	1	255	1	0
      116	2022-10-07 08:03:50	1	255	1	0
        0	2022-10-07 17:10:15	1	201	1	0
        0	2022-10-07 17:10:17	1	201	1	0
        0	2022-10-07 17:10:21	1	201	1	0
        0	2022-10-07 17:10:24	1	201	1	0
        0	2022-10-07 17:10:26	1	201	1	0
      123	2022-10-07 17:10:28	1	255	1	0
        8	2022-10-07 17:46:20	1	255	1	0
       27	2022-10-07 17:46:22	1	255	1	0
       57	2022-10-07 17:46:45	1	255	1	0
        7	2022-10-07 20:59:41	1	255	1	0
        0	2022-10-07 22:48:29	1	201	1	0
      118	2022-10-07 22:48:33	1	255	1	0
      127	2022-10-08 06:41:20	1	255	1	0
       57	2022-10-08 06:43:53	1	255	1	0
        0	2022-10-08 07:07:39	1	201	1	0
        0	2022-10-08 07:07:42	1	201	1	0
      123	2022-10-08 07:07:44	1	255	1	0
       11	2022-10-08 21:26:09	1	255	1	0
       41	2022-10-10 05:42:09	1	255	1	0
       40	2022-10-10 06:01:35	1	255	1	0
      126	2022-10-10 06:35:21	1	255	1	0
        8	2022-10-10 06:35:52	1	255	1	0
        8	2022-10-10 06:35:53	1	255	1	0
      124	2022-10-10 06:36:42	1	255	1	0
      127	2022-10-10 06:48:59	1	255	1	0
       11	2022-10-10 06:56:47	1	255	1	0
      110	2022-10-10 07:07:39	1	255	1	0
      106	2022-10-10 07:10:08	1	255	1	0
        0	2022-10-10 07:32:26	1	201	1	0
       53	2022-10-10 07:32:29	1	255	1	0
        7	2022-10-10 07:51:59	1	255	1	0
      118	2022-10-10 07:59:29	1	255	1	0
        6	2022-10-10 07:59:33	1	255	1	0
      116	2022-10-10 08:07:10	1	255	1	0
        0	2022-10-10 16:18:38	1	201	1	0
        8	2022-10-10 16:18:41	1	255	1	0
        8	2022-10-10 16:18:42	1	255	1	0
      122	2022-10-10 18:06:43	1	255	1	0
      106	2022-10-10 18:14:13	1	255	1	0
      107	2022-10-10 18:16:49	1	255	1	0
      121	2022-10-10 18:20:26	1	255	1	0
      110	2022-10-10 18:42:31	1	255	1	0
        7	2022-10-10 19:15:19	1	255	1	0
      118	2022-10-10 20:28:19	1	255	1	0
        6	2022-10-10 20:28:22	1	255	1	0
       11	2022-10-10 22:13:49	1	255	1	0
       53	2022-10-11 01:08:17	1	255	1	0
       41	2022-10-11 05:32:07	1	255	1	0
        8	2022-10-11 06:12:01	1	255	1	0
       11	2022-10-11 06:30:22	1	255	1	0
      124	2022-10-11 06:37:43	1	255	1	0
       28	2022-10-11 06:50:06	1	255	1	0
      127	2022-10-11 06:56:33	1	255	1	0
       17	2022-10-11 06:59:31	1	255	1	0
      122	2022-10-11 07:02:22	1	255	1	0
       81	2022-10-11 07:08:13	1	255	1	0
      110	2022-10-11 07:08:27	1	255	1	0
        0	2022-10-11 07:13:24	1	201	1	0
        0	2022-10-11 07:13:26	1	201	1	0
      118	2022-10-11 07:13:29	1	255	1	0
        0	2022-10-11 07:19:52	1	201	1	0
        6	2022-10-11 07:19:54	1	255	1	0
      121	2022-10-11 07:21:53	1	255	1	0
        7	2022-10-11 07:42:45	1	255	1	0
       12	2022-10-11 07:55:34	1	255	1	0
      120	2022-10-11 07:56:53	1	255	1	0
      116	2022-10-11 07:57:39	1	255	1	0
       54	2022-10-11 08:27:15	1	255	1	0
        0	2022-10-11 13:20:38	1	201	1	0
      126	2022-10-11 13:20:41	1	255	1	0
        8	2022-10-11 15:14:05	1	255	1	0
      116	2022-10-11 17:16:35	1	255	1	0
      116	2022-10-11 17:16:36	1	255	1	0
        0	2022-10-11 17:20:07	1	201	1	0
        0	2022-10-11 17:20:20	1	201	1	0
      123	2022-10-11 17:20:26	1	255	1	0
      110	2022-10-11 17:28:48	1	255	1	0
      106	2022-10-11 17:32:12	1	255	1	0
       81	2022-10-11 17:33:58	1	255	1	0
       27	2022-10-11 17:34:04	1	255	1	0
       17	2022-10-11 18:24:31	1	255	1	0
      124	2022-10-11 18:38:12	1	255	1	0
        6	2022-10-11 19:18:08	1	255	1	0
        0	2022-10-11 19:18:09	1	201	1	0
       53	2022-10-11 19:18:12	1	255	1	0
      126	2022-10-11 19:18:18	1	255	1	0
      118	2022-10-11 19:18:27	1	255	1	0
      127	2022-10-11 19:31:14	1	255	1	0
        7	2022-10-11 21:45:52	1	255	1	0
       41	2022-10-12 05:46:59	1	255	1	0
        8	2022-10-12 06:26:03	1	255	1	0
      119	2022-10-12 06:31:56	1	255	1	0
      121	2022-10-12 06:35:07	1	255	1	0
       11	2022-10-12 06:36:04	1	255	1	0
       57	2022-10-12 06:49:48	1	255	1	0
       17	2022-10-12 06:59:01	1	255	1	0
       81	2022-10-12 07:08:57	1	255	1	0
        0	2022-10-12 07:10:03	1	201	1	0
        0	2022-10-12 07:10:05	1	201	1	0
        6	2022-10-12 07:10:08	1	255	1	0
      118	2022-10-12 07:10:10	1	255	1	0
       53	2022-10-12 07:12:29	1	255	1	0
      110	2022-10-12 07:12:44	1	255	1	0
        0	2022-10-12 07:13:58	1	201	1	0
        0	2022-10-12 07:14:02	1	201	1	0
       27	2022-10-12 07:14:09	1	255	1	0
        0	2022-10-12 07:18:29	1	201	1	0
        0	2022-10-12 07:18:33	1	201	1	0
        0	2022-10-12 07:18:35	1	201	1	0
      123	2022-10-12 07:18:39	1	255	1	0
        0	2022-10-12 07:34:41	1	201	1	0
        0	2022-10-12 07:34:44	1	201	1	0
        7	2022-10-12 07:34:46	1	255	1	0
       12	2022-10-12 07:46:22	1	255	1	0
        0	2022-10-12 07:52:31	1	201	1	0
      106	2022-10-12 07:52:40	1	255	1	0
      116	2022-10-12 07:53:33	1	255	1	0
      126	2022-10-12 12:44:56	1	255	1	0
        8	2022-10-12 15:41:00	1	255	1	0
       81	2022-10-12 17:08:22	1	255	1	0
      116	2022-10-12 17:49:09	1	255	1	0
      110	2022-10-12 17:58:04	1	255	1	0
        0	2022-10-12 18:02:32	1	201	1	0
      123	2022-10-12 18:02:35	1	255	1	0
       17	2022-10-12 18:08:56	1	255	1	0
       57	2022-10-12 18:11:50	1	255	1	0
      106	2022-10-12 18:20:44	1	255	1	0
      121	2022-10-12 19:16:21	1	255	1	0
        7	2022-10-12 19:17:40	1	255	1	0
      118	2022-10-12 21:03:48	1	255	1	0
        6	2022-10-12 21:04:37	1	255	1	0
       53	2022-10-12 21:05:48	1	255	1	0
        0	2022-10-12 21:06:21	1	201	1	0
      126	2022-10-12 21:06:25	1	255	1	0
       41	2022-10-13 05:21:07	1	255	1	0
        8	2022-10-13 06:40:59	1	255	1	0
       11	2022-10-13 06:49:29	1	255	1	0
       57	2022-10-13 06:49:54	1	255	1	0
       81	2022-10-13 06:52:07	1	255	1	0
        0	2022-10-13 06:52:09	1	201	1	0
        0	2022-10-13 06:52:11	1	201	1	0
       27	2022-10-13 06:52:12	1	255	1	0
        0	2022-10-13 07:10:13	1	201	1	0
        0	2022-10-13 07:10:17	1	201	1	0
      123	2022-10-13 07:10:21	1	255	1	0
        0	2022-10-13 07:15:18	1	201	1	0
       17	2022-10-13 07:15:23	1	255	1	0
      118	2022-10-13 07:35:32	1	255	1	0
        7	2022-10-13 07:36:05	1	255	1	0
        6	2022-10-13 07:49:51	1	255	1	0
      116	2022-10-13 07:50:40	1	255	1	0
        0	2022-10-13 08:35:04	1	201	1	0
      120	2022-10-13 08:35:07	1	255	1	0
        8	2022-10-13 16:27:36	1	255	1	0
      116	2022-10-13 17:15:25	1	255	1	0
      116	2022-10-13 17:15:27	1	255	1	0
      110	2022-10-13 17:23:28	1	255	1	0
      110	2022-10-13 17:24:14	1	255	1	0
        0	2022-10-13 17:25:49	1	201	1	0
       27	2022-10-13 17:25:50	1	255	1	0
       81	2022-10-13 17:25:53	1	255	1	0
       17	2022-10-13 17:55:56	1	255	1	0
      122	2022-10-13 17:58:54	1	255	1	0
        0	2022-10-13 17:58:55	1	201	1	0
       57	2022-10-13 18:13:34	1	255	1	0
      121	2022-10-13 18:29:51	1	255	1	0
        6	2022-10-13 19:47:43	1	255	1	0
      118	2022-10-13 19:48:22	1	255	1	0
      118	2022-10-13 19:48:23	1	255	1	0
        0	2022-10-13 20:49:03	1	201	1	0
       53	2022-10-13 20:49:06	1	255	1	0
        7	2022-10-13 21:42:45	1	255	1	0
        0	2022-10-13 22:04:53	1	201	1	0
       11	2022-10-13 22:04:55	1	255	1	0
       41	2022-10-14 05:37:09	1	255	1	0
       40	2022-10-14 05:55:50	1	255	1	0
        8	2022-10-14 06:29:48	1	255	1	0
        0	2022-10-14 06:37:23	1	201	1	0
      119	2022-10-14 06:37:28	1	255	1	0
        0	2022-10-14 06:48:58	1	201	1	0
      120	2022-10-14 06:49:01	1	255	1	0
       57	2022-10-14 06:49:38	1	255	1	0
      127	2022-10-14 06:51:06	1	255	1	0
       81	2022-10-14 07:10:22	1	255	1	0
      118	2022-10-14 07:19:25	1	255	1	0
      122	2022-10-14 07:20:15	1	255	1	0
       17	2022-10-14 07:21:30	1	255	1	0
      106	2022-10-14 07:23:19	1	255	1	0
       11	2022-10-14 07:30:16	1	255	1	0
      121	2022-10-14 07:30:37	1	255	1	0
        7	2022-10-14 07:43:55	1	255	1	0
      116	2022-10-14 07:51:59	1	255	1	0
        0	2022-10-14 07:52:25	1	201	1	0
        6	2022-10-14 07:52:29	1	255	1	0
        8	2022-10-14 16:30:40	1	255	1	0
      106	2022-10-14 17:11:50	1	255	1	0
       81	2022-10-14 17:12:20	1	255	1	0
        0	2022-10-14 18:03:18	1	201	1	0
      122	2022-10-14 18:03:21	1	255	1	0
      116	2022-10-14 18:04:00	1	255	1	0
       17	2022-10-14 18:08:12	1	255	1	0
       57	2022-10-14 18:15:09	1	255	1	0
        7	2022-10-14 18:49:36	1	255	1	0
        0	2022-10-14 18:50:54	1	201	1	0
        0	2022-10-14 18:50:56	1	201	1	0
      118	2022-10-14 18:50:57	1	255	1	0
      127	2022-10-14 19:25:57	1	255	1	0
      120	2022-10-14 20:26:05	1	255	1	0
        6	2022-10-14 21:37:53	1	255	1	0
       11	2022-10-14 23:10:03	1	255	1	0
      122	2022-10-15 07:49:20	1	255	1	0
        8	2022-10-15 09:00:12	1	255	1	0
      116	2022-10-15 09:58:54	1	255	1	0
       11	2022-10-15 11:10:19	1	255	1	0
        8	2022-10-15 15:14:25	1	255	1	0
        0	2022-10-15 17:41:03	1	201	1	0
      123	2022-10-15 17:41:06	1	255	1	0
      121	2022-10-15 18:18:29	1	255	1	0
      116	2022-10-15 20:51:04	1	255	1	0
       11	2022-10-15 23:44:51	1	255	1	0
      121	2022-10-16 07:22:21	1	255	1	0
        0	2022-10-16 17:54:54	1	201	1	0
      123	2022-10-16 17:54:56	1	255	1	0
        0	2022-10-17 06:24:57	1	201	1	0
       40	2022-10-17 06:24:59	1	255	1	0
      119	2022-10-17 06:40:05	1	255	1	0
      110	2022-10-17 06:54:42	1	255	1	0
       32	2022-10-17 06:57:29	1	255	1	0
        0	2022-10-17 06:58:26	1	201	1	0
        8	2022-10-17 06:58:28	1	255	1	0
        8	2022-10-17 06:58:29	1	255	1	0
       11	2022-10-17 07:01:45	1	255	1	0
      123	2022-10-17 07:01:50	1	255	1	0
        0	2022-10-17 07:03:25	1	201	1	0
      120	2022-10-17 07:03:28	1	255	1	0
       53	2022-10-17 07:04:42	1	255	1	0
      118	2022-10-17 07:08:40	1	255	1	0
        0	2022-10-17 07:09:04	1	201	1	0
       81	2022-10-17 07:09:06	1	255	1	0
        7	2022-10-17 07:26:07	1	255	1	0
        6	2022-10-17 07:40:50	1	255	1	0
       41	2022-10-17 07:41:05	1	255	1	0
      116	2022-10-17 08:07:35	1	255	1	0
      106	2022-10-17 08:42:11	1	255	1	0
        8	2022-10-17 16:26:16	1	255	1	0
      116	2022-10-17 17:56:04	1	255	1	0
       81	2022-10-17 18:00:06	1	255	1	0
      122	2022-10-17 18:05:47	1	255	1	0
        0	2022-10-17 18:35:03	1	201	1	0
      127	2022-10-17 18:35:12	1	255	1	0
      110	2022-10-17 18:38:12	1	255	1	0
        0	2022-10-17 20:31:10	1	201	1	0
        0	2022-10-17 20:31:11	1	201	1	0
        0	2022-10-17 20:31:13	1	201	1	0
       53	2022-10-17 20:31:15	1	255	1	0
        6	2022-10-17 20:32:56	1	255	1	0
      120	2022-10-17 20:33:04	1	255	1	0
        0	2022-10-17 20:33:16	1	201	1	0
      118	2022-10-17 20:33:17	1	255	1	0
      118	2022-10-17 20:33:18	1	255	1	0
        7	2022-10-17 21:28:57	1	255	1	0
       11	2022-10-17 22:05:33	1	255	1	0
       41	2022-10-18 05:31:30	1	255	1	0
      126	2022-10-18 06:40:38	1	255	1	0
      121	2022-10-18 06:40:44	1	255	1	0
      110	2022-10-18 06:53:07	1	255	1	0
       81	2022-10-18 06:54:04	1	255	1	0
        8	2022-10-18 06:58:56	1	255	1	0
      119	2022-10-18 07:00:11	1	255	1	0
      120	2022-10-18 07:03:29	1	255	1	0
       17	2022-10-18 07:15:15	1	255	1	0
      122	2022-10-18 07:19:47	1	255	1	0
      127	2022-10-18 07:32:08	1	255	1	0
      116	2022-10-18 07:45:21	1	255	1	0
        6	2022-10-18 07:46:28	1	255	1	0
      118	2022-10-18 07:46:31	1	255	1	0
      118	2022-10-18 07:46:32	1	255	1	0
        7	2022-10-18 07:54:40	1	255	1	0
      106	2022-10-18 08:27:56	1	255	1	0
       28	2022-10-18 08:55:02	1	255	1	0
        8	2022-10-18 16:32:49	1	255	1	0
      106	2022-10-18 17:14:11	1	255	1	0
      116	2022-10-18 17:17:30	1	255	1	0
      116	2022-10-18 17:17:31	1	255	1	0
       81	2022-10-18 17:29:16	1	255	1	0
       17	2022-10-18 17:34:35	1	255	1	0
      110	2022-10-18 17:54:13	1	255	1	0
      122	2022-10-18 17:59:11	1	255	1	0
      127	2022-10-18 18:29:40	1	255	1	0
      107	2022-10-18 19:18:59	1	255	1	0
      121	2022-10-18 19:39:09	1	255	1	0
       53	2022-10-18 20:13:46	1	255	1	0
      126	2022-10-18 20:13:51	1	255	1	0
      118	2022-10-18 20:18:19	1	255	1	0
        0	2022-10-18 20:19:38	1	201	1	0
      120	2022-10-18 20:19:40	1	255	1	0
        6	2022-10-18 20:20:05	1	255	1	0
        0	2022-10-18 21:55:49	1	201	1	0
      107	2022-10-18 21:55:53	1	255	1	0
       11	2022-10-18 21:57:13	1	255	1	0
       41	2022-10-19 05:33:32	1	255	1	0
       57	2022-10-19 06:32:52	1	255	1	0
      121	2022-10-19 06:35:56	1	255	1	0
      119	2022-10-19 06:42:12	1	255	1	0
        8	2022-10-19 06:44:56	1	255	1	0
      110	2022-10-19 06:58:57	1	255	1	0
      126	2022-10-19 07:00:26	1	255	1	0
       11	2022-10-19 07:03:31	1	255	1	0
      127	2022-10-19 07:07:02	1	255	1	0
      120	2022-10-19 07:13:44	1	255	1	0
        6	2022-10-19 07:23:15	1	255	1	0
        0	2022-10-19 07:23:17	1	201	1	0
      118	2022-10-19 07:23:20	1	255	1	0
       53	2022-10-19 07:24:16	1	255	1	0
       17	2022-10-19 07:33:30	1	255	1	0
        0	2022-10-19 07:50:21	1	201	1	0
        7	2022-10-19 07:50:24	1	255	1	0
        0	2022-10-19 07:52:58	1	201	1	0
      116	2022-10-19 07:53:04	1	255	1	0
      106	2022-10-19 07:58:45	1	255	1	0
       60	2022-10-19 08:00:35	1	255	1	0
      122	2022-10-19 13:58:23	1	255	1	0
        8	2022-10-19 16:11:45	1	255	1	0
        8	2022-10-19 16:11:46	1	255	1	0
       17	2022-10-19 17:10:05	1	255	1	0
      106	2022-10-19 17:13:39	1	255	1	0
      116	2022-10-19 17:34:46	1	255	1	0
      123	2022-10-19 17:41:06	1	255	1	0
       57	2022-10-19 17:56:30	1	255	1	0
        7	2022-10-19 18:32:16	1	255	1	0
      126	2022-10-19 21:38:53	1	255	1	0
       53	2022-10-19 21:39:11	1	255	1	0
      118	2022-10-19 21:39:28	1	255	1	0
        6	2022-10-19 21:39:33	1	255	1	0
      120	2022-10-19 21:41:22	1	255	1	0
       11	2022-10-19 22:11:48	1	255	1	0
       41	2022-10-20 05:32:28	1	255	1	0
       57	2022-10-20 06:32:39	1	255	1	0
       11	2022-10-20 06:38:43	1	255	1	0
        8	2022-10-20 06:46:26	1	255	1	0
      110	2022-10-20 06:47:48	1	255	1	0
      110	2022-10-20 06:47:49	1	255	1	0
      119	2022-10-20 06:49:37	1	255	1	0
      123	2022-10-20 06:51:38	1	255	1	0
       28	2022-10-20 07:01:19	1	255	1	0
       81	2022-10-20 07:02:30	1	255	1	0
      120	2022-10-20 07:32:40	1	255	1	0
      118	2022-10-20 07:35:46	1	255	1	0
        6	2022-10-20 07:36:05	1	255	1	0
      106	2022-10-20 07:37:35	1	255	1	0
        7	2022-10-20 07:42:16	1	255	1	0
      116	2022-10-20 07:45:39	1	255	1	0
       17	2022-10-20 07:50:01	1	255	1	0
      106	2022-10-20 16:21:00	1	255	1	0
       17	2022-10-20 17:02:34	1	255	1	0
       81	2022-10-20 17:03:57	1	255	1	0
      116	2022-10-20 17:31:49	1	255	1	0
      123	2022-10-20 18:16:01	1	255	1	0
       57	2022-10-20 18:22:47	1	255	1	0
      118	2022-10-20 18:45:19	1	255	1	0
        6	2022-10-20 18:48:54	1	255	1	0
      120	2022-10-20 20:48:19	1	255	1	0
        7	2022-10-20 21:55:32	1	255	1	0
       11	2022-10-20 22:16:23	1	255	1	0
       41	2022-10-21 05:17:34	1	255	1	0
      119	2022-10-21 06:30:14	1	255	1	0
        8	2022-10-21 06:49:54	1	255	1	0
       57	2022-10-21 06:57:34	1	255	1	0
       81	2022-10-21 06:57:57	1	255	1	0
       11	2022-10-21 07:06:58	1	255	1	0
        0	2022-10-21 07:10:29	1	201	1	0
      123	2022-10-21 07:10:32	1	255	1	0
        7	2022-10-21 07:36:59	1	255	1	0
        0	2022-10-21 07:50:40	1	201	1	0
      116	2022-10-21 07:50:46	1	255	1	0
        6	2022-10-21 08:12:04	1	255	1	0
        0	2022-10-21 08:12:06	1	201	1	0
      118	2022-10-21 08:12:08	1	255	1	0
      120	2022-10-21 08:14:24	1	255	1	0
       17	2022-10-21 08:18:29	1	255	1	0
      126	2022-10-21 11:55:47	1	255	1	0
      106	2022-10-21 16:09:28	1	255	1	0
       17	2022-10-21 17:32:38	1	255	1	0
      122	2022-10-21 17:59:50	1	255	1	0
       57	2022-10-21 18:12:24	1	255	1	0
      127	2022-10-21 18:21:44	1	255	1	0
      118	2022-10-21 18:39:02	1	255	1	0
       81	2022-10-21 19:02:42	1	255	1	0
      126	2022-10-21 19:44:56	1	255	1	0
      120	2022-10-21 19:45:01	1	255	1	0
       53	2022-10-21 19:45:03	1	255	1	0
        0	2022-10-21 19:51:24	1	201	1	0
        6	2022-10-21 19:51:27	1	255	1	0
        0	2022-10-21 20:16:08	1	201	1	0
        7	2022-10-21 20:16:09	1	255	1	0
       11	2022-10-21 23:47:50	1	255	1	0
       41	2022-10-22 06:06:10	1	255	1	0
      121	2022-10-22 06:51:49	1	255	1	0
        0	2022-10-22 07:17:36	1	201	1	0
      122	2022-10-22 07:17:40	1	255	1	0
      127	2022-10-22 07:28:52	1	255	1	0
      116	2022-10-22 09:30:49	1	255	1	0
      116	2022-10-22 09:30:53	1	255	1	0
      126	2022-10-22 09:35:47	1	255	1	0
      116	2022-10-22 16:00:22	1	255	1	0
        0	2022-10-22 18:07:40	1	201	1	0
      122	2022-10-22 18:07:44	1	255	1	0
       40	2022-10-22 18:32:05	1	255	1	0
      127	2022-10-23 06:56:15	1	255	1	0
        0	2022-10-23 08:52:22	1	201	1	0
      122	2022-10-23 08:52:23	1	255	1	0
      123	2022-10-23 18:06:45	1	255	1	0
        0	2022-10-23 19:10:44	1	201	1	0
        7	2022-10-23 19:10:48	1	255	1	0
      127	2022-10-23 19:16:17	1	255	1	0
       11	2022-10-23 20:18:09	1	255	1	0
        7	2022-10-23 22:33:32	1	255	1	0
       41	2022-10-24 05:40:00	1	255	1	0
       81	2022-10-24 06:51:48	1	255	1	0
